Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Region,Product_ID,Product_Name,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Profit,Payment_Method
ORD00321,2025-04-30,2025-05-07,C0062,Aarav,Female,29,Bengaluru,Karnataka,South,P022,Rice,Grocery,Rice,2,602,0.0,1204.0,187.81,Cash
ORD00322,2025-09-25,2025-09-27,C0200,Sneha,Male,63,Kochi,Kerala,South,P020,Phone,Electronics,Phone,8,3048,0.0,24384.0,3273.23,UPI
ORD00323,2025-04-11,2025-04-18,C0166,Diya,Female,20,Bengaluru,Karnataka,South,P005,Laptop,Electronics,Laptop,3,2182,0.05,6218.7,1481.39,UPI
ORD00324,2025-03-09,2025-03-10,C0044,Diya,Male,60,Mumbai,Maharashtra,West,P035,Phone,Electronics,Phone,1,3248,0.05,3085.6,267.93,UPI
ORD00325,2025-05-23,2025-05-26,C0179,Sneha,Female,36,Bengaluru,Karnataka,South,P024,Jeans,Clothing,Jeans,5,1352,0.1,6084.0,1242.84,UPI
ORD00326,2025-06-17,2025-06-24,C0168,Rahul,Male,46,Delhi,Delhi,North,P034,Laptop,Electronics,Laptop,4,704,0.05,2675.2,147.88,UPI
ORD00327,2025-05-26,2025-05-30,C0244,Rahul,Female,35,Chennai,Tamil Nadu,South,P007,Tea,Grocery,Tea,6,126,0.1,680.4,47.05,Card
ORD00328,2025-05-04,2025-05-10,C0082,Sneha,Female,21,Chennai,Tamil Nadu,South,P039,Chair,Furniture,Chair,4,3038,0.15,10329.2,582.21,UPI
ORD00329,2025-05-15,2025-05-22,C0053,Diya,Male,51,Chennai,Tamil Nadu,South,P036,Chair,Furniture,Chair,2,941,0.15,1599.7,331.24,Card
ORD00330,2025-05-09,2025-05-11,C0226,Sneha,Male,43,Unknown,Maharashtra,West,P010,Laptop,Electronics,Laptop,7,3258,0.1,20525.4,1374.54,UPI
ORD00331,2025-09-05,2025-09-11,C0058,Unknown Customer,Female,51,Chennai,Tamil Nadu,South,P029,Tea,Grocery,Tea,4,2438,0.0,9752.0,2409.85,Card
ORD00332,2025-10-09,2025-10-14,C0089,Sneha,Male,43,Kochi,Kerala,South,P011,Chair,Furniture,Chair,8,3038,0.15,20658.4,5025.77,Cash
ORD00333,2025-04-29,2025-05-05,C0100,Aarav,Male,65,Delhi,Delhi,North,P009,Tea,Grocery,Tea,3,1794,0.05,5112.9,936.16,UPI
ORD00334,2025-09-03,2025-09-06,C0138,Rahul,Male,28,Mumbai,Maharashtra,West,P040,Rice,Grocery,Rice,3,117,0.0,351.0,47.09,Card
ORD00335,2025-09-04,2025-09-08,C0153,Rahul,Male,20,Kochi,Kerala,South,P017,Rice,Grocery,Rice,1,2075,0.1,1867.5,364.65,Card
ORD00336,2025-08-15,2025-08-19,C0226,Diya,Female,61,Bengaluru,Karnataka,South,P008,Laptop,Electronics,Laptop,8,1117,0.05,8489.2,702.42,Card
ORD00337,2025-01-29,2025-02-01,C0140,Priya,Female,20,Kochi,Kerala,South,P010,Desk,Furniture,Desk,6,4236,0.05,24145.2,1984.77,Cash
ORD00338,2025-03-06,2025-03-10,C0044,Aarav,Female,65,Bengaluru,Karnataka,South,P049,Rice,Grocery,Rice,6,802,0.15,4090.2,410.64,Cash
ORD00339,2025-03-18,2025-03-24,C0023,Priya,Female,59,Kochi,Kerala,South,P005,Jeans,Clothing,Jeans,1,4996,0.1,4496.4,701.39,Card
ORD00340,2025-07-11,2025-07-16,C0233,Rahul,Male,50,Bengaluru,Karnataka,South,P039,Rice,Grocery,Rice,2,4790,0.1,8622.0,1600.03,Card
ORD00341,2025-02-08,2025-02-09,C0168,Aarav,Female,54,Bengaluru,Karnataka,South,P039,Tea,Grocery,Tea,8,4208,0.0,33664.0,4896.27,UPI
ORD00342,2025-02-20,2025-02-21,C0214,Diya,Male,35,Mumbai,Maharashtra,West,P029,Desk,Furniture,Desk,7,4515,0.1,28444.5,2412.83,Cash
ORD00343,2025-12-14,2025-12-17,C0090,Diya,Male,24,Mumbai,Maharashtra,West,P038,Desk,Furniture,Desk,3,963,0.05,2744.55,145.76,UPI
ORD00344,2025-09-09,2025-09-11,C0066,Aarav,Female,41,Chennai,Tamil Nadu,South,P024,Tea,Grocery,Tea,7,551,0.15,3278.45,273.76,Card
ORD00345,2025-06-11,2025-06-12,C0010,Diya,Male,52,Chennai,Tamil Nadu,South,P026,Desk,Furniture,Desk,1,2633,0.05,2501.35,362.1,UPI
ORD00346,2025-12-07,2025-12-10,C0059,Priya,Male,54,Delhi,Delhi,North,P032,Jeans,Clothing,Jeans,1,2654,0.05,17649.1,1644.4,Card
ORD00347,2025-04-07,2025-04-11,C0051,Rahul,Female,50,Mumbai,Maharashtra,West,P027,Desk,Furniture,Desk,7,469,0.0,3283.0,195.62,UPI
ORD00348,2025-09-18,2025-09-23,C0114,Diya,Female,46,Bengaluru,Karnataka,South,P029,Laptop,Electronics,Laptop,7,4436,0.15,26394.2,3556.2,Card
ORD00349,2025-10-31,2025-11-03,C0205,Priya,Male,45,Delhi,Delhi,North,P040,Laptop,Electronics,Laptop,2,2195,0.0,4390.0,673.95,Card
ORD00350,2025-08-09,2025-08-16,C0145,Priya,Female,63,Bengaluru,Karnataka,South,P007,Jeans,Clothing,Jeans,8,964,0.15,6555.2,431.56,Card
ORD00351,2025-08-13,2025-08-16,C0196,Diya,Female,47,Kochi,Kerala,South,P050,Rice,Grocery,Rice,6,4098,0.15,20899.8,2470.16,Cash
ORD00352,2025-12-29,2026-01-03,C0145,Sneha,Female,56,Bengaluru,Karnataka,South,P031,Jeans,Clothing,Jeans,4,3541,0.15,12039.4,931.08,Cash
ORD00353,2025-08-01,2025-08-04,C0070,Sneha,Male,63,Delhi,Delhi,North,P005,Rice,Grocery,Rice,7,2018,0.1,12713.4,2885.35,UPI
ORD00354,2025-09-28,2025-10-02,C0015,Diya,Male,54,Mumbai,Maharashtra,West,P036,Phone,Electronics,Phone,2,875,0.1,1575.0,162.5,Card
ORD00355,2025-12-11,2025-12-16,C0143,Priya,Male,27,Delhi,Delhi,North,P033,Phone,Electronics,Phone,7,1717,0.05,11418.05,1254.21,UPI
ORD00356,2025-01-24,2025-01-25,C0013,Aarav,Male,36,Mumbai,Maharashtra,West,P040,Phone,Electronics,Phone,6,3873,0.05,22076.1,1743.56,UPI
ORD00357,2025-05-14,2025-05-16,C0112,Rahul,Female,57,Bengaluru,Karnataka,South,P010,Jeans,Clothing,Jeans,3,3201,0.15,8162.55,1057.88,Cash
ORD00358,2025-08-20,2025-08-25,C0059,Aarav,Male,27,Chennai,Tamil Nadu,South,P042,Laptop,Electronics,Laptop,6,4745,0.05,27046.5,2075.86,Cash
ORD00359,2025-01-23,2025-01-25,C0078,Aarav,Female,51,Bengaluru,Karnataka,South,P006,Chair,Furniture,Chair,3,3672,0.05,10465.2,2522.09,Cash
ORD00360,2025-11-02,2025-11-09,C0176,Sneha,Male,56,Delhi,Delhi,North,P028,Chair,Furniture,Chair,3,1903,0.1,5138.1,1185.04,Cash
ORD00361,2025-09-04,2025-09-07,C0202,Priya,Male,22,Mumbai,Maharashtra,West,P049,Phone,Electronics,Phone,4,1811,0.15,6157.4,1012.49,Card
ORD00362,2025-02-06,2025-02-11,C0118,Aarav,Male,61,Delhi,Delhi,North,P026,Jeans,Clothing,Jeans,8,4810,0.0,38480.0,9568.07,Card
ORD00363,2025-04-12,2025-04-18,C0135,Sneha,Male,52,Unknown,Kerala,South,P010,Jeans,Clothing,Jeans,7,3575,0.15,21271.25,4728.86,Card
ORD00364,2025-04-04,2025-04-09,C0209,Rahul,Male,60,Chennai,Tamil Nadu,South,P019,Jeans,Clothing,Jeans,7,2050,0.05,13632.5,973.05,UPI
ORD00365,2025-08-19,2025-08-24,C0197,Aarav,Female,42,Bengaluru,Karnataka,South,P011,Jeans,Clothing,Jeans,2,654,0.15,1111.8,194.03,Cash
ORD00366,2025-03-20,2025-03-27,C0173,Priya,Male,39,Mumbai,Maharashtra,West,P017,Chair,Furniture,Chair,6,677,0.1,3655.8,397.86,UPI
ORD00367,2025-07-23,2025-07-30,C0214,Rahul,Female,48,Bengaluru,Karnataka,South,P043,Jeans,Clothing,Jeans,8,3944,0.05,29974.4,3136.55,UPI
ORD00368,2025-03-18,2025-03-25,C0055,Diya,Female,38,Chennai,Tamil Nadu,South,P004,Rice,Grocery,Rice,8,3147,0.1,22658.4,3201.18,Cash
ORD00369,2025-08-18,2025-08-25,C0118,Sneha,Male,26,Delhi,Delhi,North,P019,Tea,Grocery,Tea,7,1429,0.05,9502.85,942.6,Card
ORD00370,2025-11-30,2025-12-02,C0189,Aarav,Female,60,Mumbai,Maharashtra,West,P020,Desk,Furniture,Desk,7,1932,0.0,13524.0,1640.5,UPI
ORD00371,2025-10-14,2025-10-17,C0022,Aarav,Male,31,Delhi,Delhi,North,P017,Phone,Electronics,Phone,6,1401,0.0,8406.0,1531.5,Cash
ORD00372,2025-03-21,2025-03-27,C0020,Diya,Female,43,Kochi,Kerala,South,P011,Tea,Grocery,Tea,1,1770,0.1,1593.0,393.69,UPI
ORD00373,2025-01-31,2025-02-01,C0212,Rahul,Female,24,Delhi,Delhi,North,P008,Rice,Grocery,Rice,2,2500,0.1,4500.0,343.77,Cash
ORD00374,2025-08-05,2025-08-09,C0180,Aarav,Male,63,Delhi,Delhi,North,P025,Desk,Furniture,Desk,6,2804,0.05,15982.8,1013.12,Card
ORD00375,2025-03-17,2025-03-21,C0210,Diya,Female,37,Kochi,Kerala,South,P011,Phone,Electronics,Phone,8,2198,0.0,17584.0,4083.68,UPI
ORD00376,2025-05-16,2025-05-18,C0004,Sneha,Male,63,Mumbai,Maharashtra,West,P041,Laptop,Electronics,Laptop,5,858,0.05,4075.5,736.39,Cash
ORD00377,2025-03-26,2025-03-28,C0097,Aarav,Male,22,Kochi,Kerala,South,P019,Chair,Furniture,Chair,6,4626,0.05,26368.2,4330.87,UPI
ORD00378,2025-08-17,2025-08-20,C0222,Priya,Female,39,Bengaluru,Karnataka,South,P027,Rice,Grocery,Rice,5,140,0.0,700.0,45.5,UPI
ORD00379,2025-01-06,2025-01-10,C0224,Aarav,Female,59,Delhi,Delhi,North,P027,Desk,Furniture,Desk,3,3829,0.0,11487.0,2786.44,UPI
ORD00380,2025-12-09,2025-12-15,C0101,Priya,Female,57,Delhi,Delhi,North,P024,Jeans,Clothing,Jeans,5,4718,0.05,22410.5,1744.55,Cash
ORD00381,2025-11-18,2025-11-23,C0221,Priya,Male,65,Chennai,Tamil Nadu,South,P003,Desk,Furniture,Desk,8,2759,0.1,19864.8,1556.49,Card
ORD00382,2025-07-22,2025-07-29,C0091,Priya,Male,23,Mumbai,Maharashtra,West,P038,Jeans,Clothing,Jeans,4,2012,0.0,8048.0,1176.98,UPI
ORD00383,2025-12-19,2025-12-20,C0145,Aarav,Female,62,Bengaluru,Karnataka,South,P048,Tea,Grocery,Tea,7,475,0.1,2992.5,493.92,Card
ORD00384,2025-05-21,2025-05-26,C0233,Priya,Male,55,Delhi,Delhi,North,P041,Desk,Furniture,Desk,3,703,0.05,2003.55,258.5,Card
ORD00385,2025-01-04,2025-01-05,C0238,Rahul,Male,61,Bengaluru,Karnataka,South,P001,Rice,Grocery,Rice,2,3081,0.1,5545.8,429.61,UPI
ORD00386,2025-03-30,2025-04-03,C0037,Diya,Male,58,Chennai,Tamil Nadu,South,P012,Chair,Furniture,Chair,3,3352,0.15,8547.6,1884.47,UPI
ORD00387,2025-05-20,2025-05-27,C0126,Sneha,Female,32,Chennai,Tamil Nadu,South,P043,Chair,Furniture,Chair,7,1098,0.05,7301.7,737.92,UPI
ORD00388,2025-08-12,2025-08-18,C0044,Diya,Female,43,Kochi,Kerala,South,P010,Desk,Furniture,Desk,3,4386,0.1,11842.2,2247.89,Cash
ORD00389,2025-06-04,2025-06-05,C0002,Diya,Female,22,Mumbai,Maharashtra,West,P047,Laptop,Electronics,Laptop,1,3869,0.0,3869.0,548.64,Card
ORD00390,2025-01-15,2025-01-19,C0239,Diya,Male,34,Kochi,Kerala,South,P035,Jeans,Clothing,Jeans,8,4578,0.15,31130.4,7762.1,UPI
ORD00391,2025-09-23,2025-09-24,C0177,Rahul,Male,46,Mumbai,Maharashtra,West,P041,Jeans,Clothing,Jeans,3,1089,0.0,3267.0,574.34,Card
ORD00392,2025-02-16,2025-02-17,C0134,Diya,Male,28,Chennai,Tamil Nadu,South,P040,Tea,Grocery,Tea,1,2093,0.0,2093.0,469.35,UPI
ORD00393,2025-03-29,2025-04-02,C0073,Rahul,Male,56,Chennai,Tamil Nadu,South,P012,Chair,Furniture,Chair,8,3956,0.1,28483.2,6633.85,Card
ORD00394,2025-10-19,2025-10-24,C0193,Priya,Female,22,Chennai,Tamil Nadu,South,P026,Rice,Grocery,Rice,3,2859,0.15,7290.45,1332.37,Card
ORD00395,2025-12-19,2025-12-26,C0072,Priya,Female,47,Bengaluru,Karnataka,South,P019,Desk,Furniture,Desk,5,3312,0.05,15732.0,807.9,UPI
ORD00396,2025-02-25,2025-02-28,C0037,Aarav,Male,43,Chennai,Tamil Nadu,South,P044,Rice,Grocery,Rice,7,4693,0.15,27923.35,5967.0,Cash
ORD00397,2025-10-17,2025-10-23,C0207,Diya,Male,29,Bengaluru,Karnataka,South,P031,Laptop,Electronics,Laptop,2,1585,0.05,3011.5,727.16,Card
ORD00398,2025-02-08,2025-02-13,C0067,Unknown Customer,Female,62,Mumbai,Maharashtra,West,P017,Chair,Furniture,Chair,4,3043,0.0,12172.0,957.28,Card
ORD00399,2025-09-09,2025-09-13,C0191,Rahul,Male,36,Bengaluru,Karnataka,South,P004,Rice,Grocery,Rice,4,513,0.0,2052.0,136.75,Card
ORD00400,2025-01-27,2025-02-03,C0239,Diya,Male,22,Bengaluru,Karnataka,South,P019,Jeans,Clothing,Jeans,4,111,0.0,444.0,42.93,UPI
ORD00401,2025-10-20,2025-10-21,C0229,Rahul,Female,25,Delhi,Delhi,North,P036,Laptop,Electronics,Laptop,5,4132,0.1,18594.0,2236.97,UPI
ORD00402,2025-03-03,2025-03-09,C0231,Priya,Male,38,Delhi,Delhi,North,P013,Jeans,Clothing,Jeans,5,2048,0.0,10240.0,1441.43,UPI
ORD00403,2025-06-24,2025-06-28,C0205,Aarav,Male,55,Bengaluru,Karnataka,South,P031,Tea,Grocery,Tea,7,4784,0.05,31813.6,6651.8,UPI
ORD00404,2025-03-09,2025-03-12,C0004,Diya,Male,57,Kochi,Kerala,South,P034,Phone,Electronics,Phone,3,4662,0.15,11888.1,1055.71,UPI
ORD00405,2025-03-09,2025-03-15,C0053,Aarav,Male,62,Bengaluru,Karnataka,South,P019,Desk,Furniture,Desk,2,4503,0.05,8555.7,1468.63,UPI
ORD00406,2025-02-05,2025-02-09,C0131,Sneha,Male,41,Bengaluru,Karnataka,South,P040,Desk,Furniture,Desk,1,1159,0.15,985.15,69.98,UPI
ORD00407,2025-12-28,2026-01-02,C0190,Priya,Female,49,Delhi,Delhi,North,P034,Tea,Grocery,Tea,8,4046,0.05,30749.6,6388.98,Card
ORD00408,2025-11-01,2025-11-07,C0019,Sneha,Female,54,Bengaluru,Karnataka,South,P048,Chair,Furniture,Chair,8,4049,0.0,32392.0,2120.89,Cash
ORD00409,2025-08-05,2025-08-12,C0119,Sneha,Female,21,Mumbai,Maharashtra,West,P033,Chair,Furniture,Chair,4,723,0.15,2458.2,611.43,Card
ORD00410,2025-10-06,2025-10-09,C0035,Sneha,Female,33,Chennai,Tamil Nadu,South,P003,Jeans,Clothing,Jeans,3,498,0.1,1344.6,199.15,Cash
ORD00411,2025-01-06,2025-01-13,C0210,Rahul,Female,56,Bengaluru,Karnataka,South,P006,Laptop,Electronics,Laptop,1,1899,0.0,1899.0,273.74,UPI
ORD00412,2025-07-25,2025-08-01,C0028,Rahul,Male,53,Bengaluru,Karnataka,South,P044,Jeans,Clothing,Jeans,8,4392,0.15,29865.6,6069.89,Card
ORD00413,2025-03-10,2025-03-12,C0076,Priya,Female,18,Mumbai,Maharashtra,West,P024,Tea,Grocery,Tea,4,3063,0.05,11639.4,1578.23,Card
ORD00414,2025-04-24,2025-05-01,C0019,Aarav,Female,37,Bengaluru,Karnataka,South,P006,Jeans,Clothing,Jeans,4,782,0.05,2971.6,594.9,Card
ORD00415,2025-12-07,2025-12-14,C0146,Diya,Male,53,Chennai,Tamil Nadu,South,P028,Desk,Furniture,Desk,3,3737,0.05,10650.45,573.03,Cash
ORD00416,2025-05-19,2025-05-24,C0027,Diya,Male,43,Mumbai,Maharashtra,West,P019,Phone,Electronics,Phone,8,2816,0.05,21401.6,2921.12,Cash
ORD00417,2025-03-17,2025-03-21,C0030,Diya,Male,52,Bengaluru,Karnataka,South,P042,Laptop,Electronics,Laptop,7,3260,0.15,19397.0,2785.34,Card
ORD00418,2025-03-22,2025-03-23,C0099,Aarav,Female,35,Kochi,Kerala,South,P050,Jeans,Clothing,Jeans,1,1550,0.1,1395.0,295.39,Cash
ORD00419,2025-02-27,2025-03-03,C0175,Priya,Female,41,Bengaluru,Karnataka,South,P046,Tea,Grocery,Tea,4,3050,0.05,11590.0,809.71,Card
ORD00420,2025-06-02,2025-06-08,C0154,Priya,Male,64,Bengaluru,Karnataka,South,P005,Laptop,Electronics,Laptop,1,1330,0.15,1130.5,105.48,UPI
ORD00421,2025-03-17,2025-03-18,C0057,Priya,Female,32,Unknown,Karnataka,South,P008,Chair,Furniture,Chair,8,1021,0.0,8168.0,1324.36,Card
ORD00422,2025-08-28,2025-09-02,C0171,Priya,Female,18,Kochi,Kerala,South,P008,Chair,Furniture,Chair,6,4279,0.05,24390.3,4406.93,UPI
ORD00423,2025-12-13,2025-12-17,C0100,Aarav,Male,43,Kochi,Kerala,South,P014,Laptop,Electronics,Laptop,5,3551,0.0,17755.0,3323.02,Cash
ORD00424,2025-08-18,2025-08-19,C0217,Diya,Female,37,Mumbai,Maharashtra,West,P023,Jeans,Clothing,Jeans,1,3986,0.15,3388.1,628.36,Cash
ORD00425,2025-07-08,2025-07-15,C0029,Aarav,Female,35,Mumbai,Maharashtra,West,P030,Jeans,Clothing,Jeans,4,874,0.15,2971.6,700.47,UPI
ORD00426,2025-08-04,2025-08-06,C0108,Priya,Female,38,Mumbai,Maharashtra,West,P044,Desk,Furniture,Desk,7,4751,0.1,29931.3,2735.43,Cash
ORD00427,2025-05-22,2025-05-28,C0090,Diya,Male,33,Kochi,Kerala,South,P021,Rice,Grocery,Rice,6,4519,0.0,27114.0,5929.58,UPI
ORD00428,2025-12-11,2025-12-12,C0244,Diya,Male,43,Bengaluru,Karnataka,South,P046,Desk,Furniture,Desk,4,1580,0.1,5688.0,596.85,Card
ORD00429,2025-09-12,2025-09-16,C0218,Priya,Male,46,Bengaluru,Karnataka,South,P032,Tea,Grocery,Tea,2,2685,0.05,5101.5,285.17,Card
ORD00430,2025-11-24,2025-11-26,C0105,Sneha,Female,61,Chennai,Tamil Nadu,South,P037,Desk,Furniture,Desk,8,3634,0.05,27618.4,3363.21,Card
ORD00431,2025-04-01,2025-04-02,C0152,Aarav,Female,42,Mumbai,Maharashtra,West,P031,Tea,Grocery,Tea,1,4421,0.0,4421.0,935.09,UPI
ORD00432,2025-03-21,2025-03-24,C0007,Sneha,Female,29,Bengaluru,Karnataka,South,P031,Phone,Electronics,Phone,2,813,0.15,1382.1,188.0,Cash
ORD00433,2025-05-03,2025-05-05,C0245,Aarav,Female,39,Kochi,Kerala,South,P036,Desk,Furniture,Desk,3,113,0.15,288.15,69.76,UPI
ORD00434,2025-06-02,2025-06-05,C0192,Aarav,Female,48,Bengaluru,Karnataka,South,P021,Tea,Grocery,Tea,6,581,0.1,3137.4,221.01,UPI
ORD00435,2025-04-06,2025-04-08,C0022,Priya,Male,34,Chennai,Tamil Nadu,South,P030,Rice,Grocery,Rice,4,4772,0.15,16224.8,1782.59,Cash
ORD00436,2025-11-26,2025-11-27,C0009,Priya,Female,37,Bengaluru,Karnataka,South,P050,Tea,Grocery,Tea,8,1321,0.1,9511.2,1977.96,Card
ORD00437,2025-08-14,2025-08-19,C0161,Diya,Male,49,Chennai,Tamil Nadu,South,P035,Tea,Grocery,Tea,8,4338,0.05,32968.8,7430.26,Card
ORD00438,2025-01-16,2025-01-17,C0108,Aarav,Male,23,Chennai,Tamil Nadu,South,P026,Desk,Furniture,Desk,8,1655,0.05,12578.0,1873.75,Cash
ORD00439,2025-06-23,2025-06-30,C0147,Rahul,Male,41,Bengaluru,Karnataka,South,P036,Jeans,Clothing,Jeans,5,2456,0.1,11052.0,1245.62,UPI
ORD00440,2025-07-10,2025-07-17,C0087,Sneha,Male,43,Bengaluru,Karnataka,South,P013,Jeans,Clothing,Jeans,6,1474,0.1,7959.6,880.87,Card
ORD00441,2025-01-13,2025-01-19,C0191,Aarav,Female,33,Mumbai,Maharashtra,West,P015,Rice,Grocery,Rice,1,4523,0.1,4070.7,790.9,UPI
ORD00442,2025-08-12,2025-08-16,C0235,Aarav,Female,45,Kochi,Kerala,South,P004,Jeans,Clothing,Jeans,8,3892,0.1,28022.4,4278.47,Card
ORD00443,2025-08-24,2025-08-29,C0247,Rahul,Male,53,Bengaluru,Karnataka,South,P045,Chair,Furniture,Chair,8,2404,0.15,16347.2,2164.87,Card
ORD00444,2025-10-22,2025-10-27,C0208,Rahul,Female,23,Chennai,Tamil Nadu,South,P007,Laptop,Electronics,Laptop,1,4084,0.0,4084.0,726.72,UPI
ORD00445,2025-01-19,2025-01-21,C0054,Diya,Female,43,Bengaluru,Karnataka,South,P029,Laptop,Electronics,Laptop,8,2314,0.1,16660.8,2041.47,Cash
ORD00446,2025-04-27,2025-04-30,C0025,Aarav,Female,32,Delhi,Delhi,North,P019,Jeans,Clothing,Jeans,6,4638,0.05,26436.6,2846.7,Card
ORD00447,2025-08-23,2025-08-24,C0185,Priya,Male,61,Bengaluru,Karnataka,South,P037,Desk,Furniture,Desk,4,4477,0.1,16117.2,3833.1,UPI
ORD00448,2025-02-10,2025-02-17,C0080,Diya,Male,37,Chennai,Tamil Nadu,South,P047,Desk,Furniture,Desk,2,527,0.1,948.6,73.23,Card
ORD00449,2025-11-16,2025-11-17,C0103,Aarav,Female,26,Chennai,Tamil Nadu,South,P022,Jeans,Clothing,Jeans,1,217,0.0,217.0,53.92,Cash
ORD00450,2025-08-07,2025-08-09,C0147,Priya,Male,25,Chennai,Tamil Nadu,South,P008,Tea,Grocery,Tea,2,2514,0.1,4525.2,339.86,Card
ORD00451,2025-07-06,2025-07-10,C0227,Priya,Female,37,Bengaluru,Karnataka,South,P013,Jeans,Clothing,Jeans,4,459,0.0,1836.0,407.28,UPI
ORD00452,2025-03-23,2025-03-30,C0236,Rahul,Male,64,Delhi,Delhi,North,P014,Phone,Electronics,Phone,2,2085,0.1,3753.0,267.56,Card
ORD00453,2025-05-08,2025-05-15,C0083,Sneha,Female,49,Chennai,Tamil Nadu,South,P026,Tea,Grocery,Tea,2,957,0.05,1818.3,404.16,Card
ORD00454,2025-07-10,2025-07-12,C0048,Rahul,Male,23,Kochi,Kerala,South,P031,Chair,Furniture,Chair,1,158,0.1,142.2,28.25,Cash
ORD00455,2025-12-05,2025-12-06,C0054,Rahul,Male,40,Delhi,Delhi,North,P004,Jeans,Clothing,Jeans,4,3241,0.15,11019.4,1124.16,Cash
ORD00456,2025-10-03,2025-10-06,C0059,Unknown Customer,Male,26,Mumbai,Maharashtra,West,P048,Chair,Furniture,Chair,5,1805,0.1,8122.5,1987.77,Cash
ORD00457,2025-07-05,2025-07-07,C0071,Aarav,Female,46,Kochi,Kerala,South,P040,Laptop,Electronics,Laptop,1,4782,0.0,4782.0,312.86,UPI
ORD00458,2025-05-18,2025-05-24,C0032,Rahul,Male,20,Chennai,Tamil Nadu,South,P013,Laptop,Electronics,Laptop,3,3363,0.0,10089.0,2019.17,UPI
ORD00459,2025-10-11,2025-10-17,C0191,Priya,Male,27,Chennai,Tamil Nadu,South,P003,Tea,Grocery,Tea,8,312,0.05,2371.2,143.92,UPI
ORD00460,2025-07-03,2025-07-10,C0235,Diya,Male,30,Mumbai,Maharashtra,West,P012,Desk,Furniture,Desk,3,4954,0.05,14118.9,2495.76,UPI
ORD00461,2025-11-28,2025-12-02,C0023,Diya,Male,24,Bengaluru,Karnataka,South,P016,Rice,Grocery,Rice,4,2995,0.05,11381.0,1238.99,Card
ORD00462,2025-04-12,2025-04-19,C0109,Diya,Male,51,Mumbai,Maharashtra,West,P047,Jeans,Clothing,Jeans,3,4225,0.15,10773.75,860.29,Cash
ORD00463,2025-07-02,2025-07-03,C0161,Priya,Male,52,Chennai,Tamil Nadu,South,P031,Laptop,Electronics,Laptop,2,3116,0.05,5920.4,630.82,Card
ORD00464,2025-05-25,2025-06-01,C0207,Sneha,Male,18,Bengaluru,Karnataka,South,P022,Chair,Furniture,Chair,6,2587,0.05,14745.9,2537.5,UPI
ORD00465,2025-03-02,2025-03-04,C0165,Aarav,Female,31,Chennai,Tamil Nadu,South,P030,Tea,Grocery,Tea,8,4376,0.05,33257.6,7033.11,Card
ORD00466,2025-03-01,2025-03-08,C0044,Priya,Male,42,Mumbai,Maharashtra,West,P024,Jeans,Clothing,Jeans,7,3256,0.15,19373.2,3556.92,Card
ORD00467,2025-05-06,2025-05-13,C0188,Diya,Female,26,Bengaluru,Karnataka,South,P008,Jeans,Clothing,Jeans,7,4076,0.0,28532.0,7056.72,UPI
ORD00468,2025-04-08,2025-04-13,C0214,Rahul,Male,22,Mumbai,Maharashtra,West,P020,Rice,Grocery,Rice,2,3792,0.0,7584.0,1874.62,UPI
ORD00469,2025-05-29,2025-06-05,C0172,Aarav,Female,58,Mumbai,Maharashtra,West,P038,Jeans,Clothing,Jeans,4,4797,0.05,18228.6,2670.12,Cash
ORD00470,2025-05-25,2025-05-31,C0179,Sneha,Female,26,Kochi,Kerala,South,P007,Jeans,Clothing,Jeans,8,487,0.05,3701.2,916.45,Cash
ORD00471,2025-09-06,2025-09-07,C0067,Rahul,Male,44,Delhi,Delhi,North,P028,Tea,Grocery,Tea,6,2724,0.1,14709.6,2233.31,UPI
ORD00472,2025-01-20,2025-01-26,C0197,Aarav,Female,42,Bengaluru,Karnataka,South,P023,Rice,Grocery,Rice,4,4063,0.1,14626.8,2882.68,Card
ORD00473,2025-10-01,2025-10-03,C0102,Diya,Female,23,Delhi,Delhi,North,P031,Chair,Furniture,Chair,4,4004,0.0,16016.0,2637.65,Cash
ORD00474,2025-11-14,2025-11-18,C0080,Unknown Customer,Male,61,Mumbai,Maharashtra,West,P015,Desk,Furniture,Desk,3,418,0.15,1065.9,97.86,Card
ORD00475,2025-11-23,2025-11-30,C0135,Unknown Customer,Female,50,Bengaluru,Karnataka,South,P029,Chair,Furniture,Chair,1,1369,0.1,1232.1,108.44,UPI
ORD00476,2025-12-25,2026-01-01,C0143,Aarav,Female,54,Bengaluru,Karnataka,South,P009,Jeans,Clothing,Jeans,6,3041,0.1,16421.4,1919.14,UPI
ORD00477,2025-09-18,2025-09-25,C0128,Aarav,Female,28,Kochi,Kerala,South,P029,Tea,Grocery,Tea,4,400,0.1,1440.0,235.99,Cash
ORD00478,2025-10-26,2025-10-31,C0057,Aarav,Male,23,Chennai,Tamil Nadu,South,P037,Desk,Furniture,Desk,7,4129,0.05,27457.85,6350.44,Card
ORD00479,2025-09-02,2025-09-09,C0022,Sneha,Male,47,Chennai,Tamil Nadu,South,P049,Laptop,Electronics,Laptop,8,2532,0.05,19243.2,4125.41,Cash
ORD00480,2025-12-31,2026-01-07,C0105,Diya,Female,64,Delhi,Delhi,North,P037,Phone,Electronics,Phone,1,658,0.15,559.3,41.2,UPI
